"Group","Year","Value","Scale","Stdev"
"gr_turbot_juv",2006,NA,1.87581363416382e-06,NA
"gr_turbot_adu",2006,1452.534,1.87581363416382e-06,145.2534
"halibut_juv",2006,NA,1.87581363416382e-06,NA
"halibut_adu",2006,4822.80288,1.87581363416382e-06,482.280288
"yf_sole",2006,99155.992,1.87581363416382e-06,9915.5992
"fh_sole",2006,17942.47,1.87581363416382e-06,1794.247
"nr_sole",2006,35877.504,1.87581363416382e-06,3587.7504
"ak_plaice",2006,17317.7,1.87581363416382e-06,1731.77
"oth_flatfish",2006,3123.404,1.87581363416382e-06,312.3404
"ak_skate",2006,16202.48123,1.87581363416382e-06,1620.248123
"oth_skate",2006,3080.518765,1.87581363416382e-06,308.0518765
"sablefish_juv",2006,NA,1.87581363416382e-06,NA
"sablefish_adu",2006,1078.358,1.87581363416382e-06,107.8358
"eelpouts",2006,58,1.87581363416382e-06,5.8
"deep_demersals",2006,2068,1.87581363416382e-06,206.8
"pac_ocean_perch",2006,1040.754,1.87581363416382e-06,104.0754
"oth_rockfish",2006,157.028,1.87581363416382e-06,15.7028
"north_rockfish",2006,246.076,1.87581363416382e-06,24.6076
"shortraker_rock",2006,46.957,1.87581363416382e-06,4.6957
"rougheye_rock",2006,6.823,1.87581363416382e-06,0.6823
"atka",2006,3164.412,1.87581363416382e-06,316.4412
"shallow_demersals",2006,676,1.87581363416382e-06,67.6
"lg_sculpins",2006,4820,1.87581363416382e-06,482
"octopus",2006,NA,1.87581363416382e-06,NA
"squids",2006,1403.45,1.87581363416382e-06,140.345
"salmon_returning",2006,NA,1.87581363416382e-06,NA
"salmon_smolts",2006,NA,1.87581363416382e-06,NA
"mycto_bathy",2006,10,1.87581363416382e-06,1
"capelin",2006,3,1.87581363416382e-06,0.3
"sandlance",2006,NA,1.87581363416382e-06,NA
"oth_forage",2006,101,1.87581363416382e-06,10.1
"bairdi",2006,2239.8,1.87581363416382e-06,223.98
"king_crabs",2006,7378.824,1.87581363416382e-06,737.8824
"opilio",2006,18690,1.87581363416382e-06,1869
"pandalid",2006,2,1.87581363416382e-06,0.2
"ben_zooplankton",2006,4,1.87581363416382e-06,0.4
"snails_sea_stars",2006,2836.3826,1.87581363416382e-06,283.63826
"herb_echinoderms",2006,40.14613,1.87581363416382e-06,4.014613
"misc_crabs",2006,74.71404,1.87581363416382e-06,7.471404
"structural_epifauna",2006,866,1.87581363416382e-06,86.6
"infauna",2006,6,1.87581363416382e-06,0.6
"jellyfish",2006,2907,1.87581363416382e-06,290.7
"pel_zooplankton",2006,NA,1.87581363416382e-06,NA
"euphausiids",2006,NA,1.87581363416382e-06,NA
"copepods",2006,NA,1.87581363416382e-06,NA
"pelagic_microbes",2006,NA,1.87581363416382e-06,NA
"benthic_microbes",2006,NA,1.87581363416382e-06,NA
"lg_phytoplankton",2006,NA,1.87581363416382e-06,NA
"sm_phytoplankton",2006,NA,1.87581363416382e-06,NA
"discards_offal",2006,NA,1.87581363416382e-06,NA
"pelagic_detritus",2006,NA,1.87581363416382e-06,NA
"benthic_detritus",2006,NA,1.87581363416382e-06,NA
"outside",2007,NA,1.87581363416382e-06,NA
"transient_killers",2007,NA,1.87581363416382e-06,NA
"toothed_whales",2007,NA,1.87581363416382e-06,NA
"gray_whales",2007,NA,1.87581363416382e-06,NA
"baleen_whales",2007,NA,1.87581363416382e-06,NA
"pinnipeds",2007,NA,1.87581363416382e-06,NA
"walrus_bd_seals",2007,NA,1.87581363416382e-06,NA
"nf_seal_juv",2007,NA,1.87581363416382e-06,NA
"nf_seal_adu",2007,14.46,1.87581363416382e-06,1.446
"ice_seals",2007,NA,1.87581363416382e-06,NA
"oth_birds",2007,NA,1.87581363416382e-06,NA
"murres_puffins",2007,NA,1.87581363416382e-06,NA
"kittiwakes",2007,NA,1.87581363416382e-06,NA
"auklets",2007,NA,1.87581363416382e-06,NA
"fulmars",2007,NA,1.87581363416382e-06,NA
"albatross",2007,NA,1.87581363416382e-06,NA
"sharks",2007,332,1.87581363416382e-06,33.2
"pollock_juv",2007,NA,1.87581363416382e-06,NA
"pollock_adu",2007,1354501.822,1.87581363416382e-06,135450.1822
"pcod_juv",2007,NA,1.87581363416382e-06,NA
"pcod_adu",2007,140129.037,1.87581363416382e-06,14012.9037
"herring",2007,16769.51212,1.87581363416382e-06,1676.951212
"arrowtooth_juv",2007,NA,1.87581363416382e-06,NA
"arrowtooth_adu",2007,11081.715,1.87581363416382e-06,1108.1715
"kamchatka",2007,NA,1.87581363416382e-06,NA
"gr_turbot_juv",2007,NA,1.87581363416382e-06,NA
"gr_turbot_adu",2007,1481.449,1.87581363416382e-06,148.1449
"halibut_juv",2007,NA,1.87581363416382e-06,NA
"halibut_adu",2007,5266.438933,1.87581363416382e-06,526.6438933
"yf_sole",2007,120962.045,1.87581363416382e-06,12096.2045
"fh_sole",2007,18928.915,1.87581363416382e-06,1892.8915
"nr_sole",2007,36363.621,1.87581363416382e-06,3636.3621
"ak_plaice",2007,19521.712,1.87581363416382e-06,1952.1712
"oth_flatfish",2007,5699.402,1.87581363416382e-06,569.9402
"ak_skate",2007,14870.23284,1.87581363416382e-06,1487.023284
"oth_skate",2007,2741.767157,1.87581363416382e-06,274.1767157
"sablefish_juv",2007,NA,1.87581363416382e-06,NA
"sablefish_adu",2007,1181.647,1.87581363416382e-06,118.1647
"eelpouts",2007,169,1.87581363416382e-06,16.9
"deep_demersals",2007,1632,1.87581363416382e-06,163.2
"pac_ocean_perch",2007,870.283,1.87581363416382e-06,87.0283
"oth_rockfish",2007,219.91,1.87581363416382e-06,21.991
"north_rockfish",2007,69.577,1.87581363416382e-06,6.9577
"shortraker_rock",2007,113.505,1.87581363416382e-06,11.3505
"rougheye_rock",2007,10.467,1.87581363416382e-06,1.0467
"atka",2007,3004.835,1.87581363416382e-06,300.4835
"shallow_demersals",2007,833,1.87581363416382e-06,83.3
"lg_sculpins",2007,6677,1.87581363416382e-06,667.7
"octopus",2007,NA,1.87581363416382e-06,NA
"squids",2007,1175.479,1.87581363416382e-06,117.5479
"salmon_returning",2007,NA,1.87581363416382e-06,NA
"salmon_smolts",2007,NA,1.87581363416382e-06,NA
"mycto_bathy",2007,6,1.87581363416382e-06,0.6
"capelin",2007,1,1.87581363416382e-06,0.1
"sandlance",2007,NA,1.87581363416382e-06,NA
"oth_forage",2007,182,1.87581363416382e-06,18.2
"bairdi",2007,2500.6,1.87581363416382e-06,250.06
"king_crabs",2007,9728.159,1.87581363416382e-06,972.8159
"opilio",2007,31310,1.87581363416382e-06,3131
"pandalid",2007,2,1.87581363416382e-06,0.2
"ben_zooplankton",2007,3,1.87581363416382e-06,0.3
"snails_sea_stars",2007,2715.03075,1.87581363416382e-06,271.503075
"herb_echinoderms",2007,60.07711,1.87581363416382e-06,6.007711
"misc_crabs",2007,123.40135,1.87581363416382e-06,12.340135
"structural_epifauna",2007,286,1.87581363416382e-06,28.6
"infauna",2007,4,1.87581363416382e-06,0.4
"jellyfish",2007,2632,1.87581363416382e-06,263.2
"pel_zooplankton",2007,NA,1.87581363416382e-06,NA
"euphausiids",2007,NA,1.87581363416382e-06,NA
"copepods",2007,NA,1.87581363416382e-06,NA
"pelagic_microbes",2007,NA,1.87581363416382e-06,NA
"benthic_microbes",2007,NA,1.87581363416382e-06,NA
"lg_phytoplankton",2007,NA,1.87581363416382e-06,NA
"sm_phytoplankton",2007,NA,1.87581363416382e-06,NA
"discards_offal",2007,NA,1.87581363416382e-06,NA
"pelagic_detritus",2007,NA,1.87581363416382e-06,NA
"benthic_detritus",2007,NA,1.87581363416382e-06,NA
"outside",2008,NA,1.87581363416382e-06,NA
"transient_killers",2008,NA,1.87581363416382e-06,NA
"toothed_whales",2008,NA,1.87581363416382e-06,NA
"gray_whales",2008,NA,1.87581363416382e-06,NA
"baleen_whales",2008,NA,1.87581363416382e-06,NA
"pinnipeds",2008,NA,1.87581363416382e-06,NA
"walrus_bd_seals",2008,NA,1.87581363416382e-06,NA
"nf_seal_juv",2008,NA,1.87581363416382e-06,NA
"nf_seal_adu",2008,15.03,1.87581363416382e-06,1.503
"ice_seals",2008,NA,1.87581363416382e-06,NA
"oth_birds",2008,NA,1.87581363416382e-06,NA
"murres_puffins",2008,NA,1.87581363416382e-06,NA
"kittiwakes",2008,NA,1.87581363416382e-06,NA
"auklets",2008,NA,1.87581363416382e-06,NA
"fulmars",2008,NA,1.87581363416382e-06,NA
"albatross",2008,NA,1.87581363416382e-06,NA
"sharks",2008,194,1.87581363416382e-06,19.4
"pollock_juv",2008,NA,1.87581363416382e-06,NA
"pollock_adu",2008,990587.362,1.87581363416382e-06,99058.7362
"pcod_juv",2008,NA,1.87581363416382e-06,NA
"pcod_adu",2008,139801.719,1.87581363416382e-06,13980.1719
"herring",2008,20226.98818,1.87581363416382e-06,2022.698818
"arrowtooth_juv",2008,NA,1.87581363416382e-06,NA
"arrowtooth_adu",2008,18897.328,1.87581363416382e-06,1889.7328
"kamchatka",2008,NA,1.87581363416382e-06,NA
"gr_turbot_juv",2008,NA,1.87581363416382e-06,NA
"gr_turbot_adu",2008,2088.897,1.87581363416382e-06,208.8897
"halibut_juv",2008,NA,1.87581363416382e-06,NA
"halibut_adu",2008,5136.182613,1.87581363416382e-06,513.6182613
"yf_sole",2008,148893.261,1.87581363416382e-06,14889.3261
"fh_sole",2008,24521.46,1.87581363416382e-06,2452.146
"nr_sole",2008,50933.802,1.87581363416382e-06,5093.3802
"ak_plaice",2008,17376.854,1.87581363416382e-06,1737.6854
"oth_flatfish",2008,3577.771,1.87581363416382e-06,357.7771
"ak_skate",2008,14917.26936,1.87581363416382e-06,1491.726936
"oth_skate",2008,5358.730636,1.87581363416382e-06,535.8730636
"sablefish_juv",2008,NA,1.87581363416382e-06,NA
"sablefish_adu",2008,1140.998,1.87581363416382e-06,114.0998
"eelpouts",2008,79,1.87581363416382e-06,7.9
"deep_demersals",2008,2820,1.87581363416382e-06,282
"pac_ocean_perch",2008,513.031,1.87581363416382e-06,51.3031
"oth_rockfish",2008,222.206,1.87581363416382e-06,22.2206
"north_rockfish",2008,21.79,1.87581363416382e-06,2.179
"shortraker_rock",2008,41.231,1.87581363416382e-06,4.1231
"rougheye_rock",2008,21.629,1.87581363416382e-06,2.1629
"atka",2008,392.472,1.87581363416382e-06,39.2472
"shallow_demersals",2008,401,1.87581363416382e-06,40.1
"lg_sculpins",2008,6497,1.87581363416382e-06,649.7
"octopus",2008,NA,1.87581363416382e-06,NA
"squids",2008,1493.769,1.87581363416382e-06,149.3769
"salmon_returning",2008,NA,1.87581363416382e-06,NA
"salmon_smolts",2008,NA,1.87581363416382e-06,NA
"mycto_bathy",2008,2,1.87581363416382e-06,0.2
"capelin",2008,NA,1.87581363416382e-06,NA
"sandlance",2008,NA,1.87581363416382e-06,NA
"oth_forage",2008,15,1.87581363416382e-06,1.5
"bairdi",2008,1807.8,1.87581363416382e-06,180.78
"king_crabs",2008,9536.344,1.87581363416382e-06,953.6344
"opilio",2008,28810,1.87581363416382e-06,2881
"pandalid",2008,2,1.87581363416382e-06,0.2
"ben_zooplankton",2008,2,1.87581363416382e-06,0.2
"snails_sea_stars",2008,2696.52121,1.87581363416382e-06,269.652121
"herb_echinoderms",2008,40.82279,1.87581363416382e-06,4.082279
"misc_crabs",2008,74.18191,1.87581363416382e-06,7.418191
"structural_epifauna",2008,558,1.87581363416382e-06,55.8
"infauna",2008,13,1.87581363416382e-06,1.3
"jellyfish",2008,4557,1.87581363416382e-06,455.7
"pel_zooplankton",2008,NA,1.87581363416382e-06,NA
"euphausiids",2008,NA,1.87581363416382e-06,NA
"copepods",2008,NA,1.87581363416382e-06,NA
"pelagic_microbes",2008,NA,1.87581363416382e-06,NA
"benthic_microbes",2008,NA,1.87581363416382e-06,NA
"lg_phytoplankton",2008,NA,1.87581363416382e-06,NA
"sm_phytoplankton",2008,NA,1.87581363416382e-06,NA
"discards_offal",2008,NA,1.87581363416382e-06,NA
"pelagic_detritus",2008,NA,1.87581363416382e-06,NA
"benthic_detritus",2008,NA,1.87581363416382e-06,NA
"outside",2009,NA,1.87581363416382e-06,NA
"transient_killers",2009,NA,1.87581363416382e-06,NA
"toothed_whales",2009,NA,1.87581363416382e-06,NA
"gray_whales",2009,NA,1.87581363416382e-06,NA
"baleen_whales",2009,NA,1.87581363416382e-06,NA
"pinnipeds",2009,NA,1.87581363416382e-06,NA
"walrus_bd_seals",2009,NA,1.87581363416382e-06,NA
"nf_seal_juv",2009,NA,1.87581363416382e-06,NA
"nf_seal_adu",2009,13.65,1.87581363416382e-06,1.365
"ice_seals",2009,NA,1.87581363416382e-06,NA
"oth_birds",2009,NA,1.87581363416382e-06,NA
"murres_puffins",2009,NA,1.87581363416382e-06,NA
"kittiwakes",2009,NA,1.87581363416382e-06,NA
"auklets",2009,NA,1.87581363416382e-06,NA
"fulmars",2009,NA,1.87581363416382e-06,NA
"albatross",2009,NA,1.87581363416382e-06,NA
"sharks",2009,151,1.87581363416382e-06,15.1
"pollock_juv",2009,NA,1.87581363416382e-06,NA
"pollock_adu",2009,810857.482,1.87581363416382e-06,81085.7482
"pcod_juv",2009,NA,1.87581363416382e-06,NA
"pcod_adu",2009,147173.95,1.87581363416382e-06,14717.395
"herring",2009,20114.50314,1.87581363416382e-06,2011.450314
"arrowtooth_juv",2009,NA,1.87581363416382e-06,NA
"arrowtooth_adu",2009,19212.001,1.87581363416382e-06,1921.2001
"kamchatka",2009,NA,1.87581363416382e-06,NA
"gr_turbot_juv",2009,NA,1.87581363416382e-06,NA
"gr_turbot_adu",2009,2251.601,1.87581363416382e-06,225.1601
"halibut_juv",2009,NA,1.87581363416382e-06,NA
"halibut_adu",2009,4475.538133,1.87581363416382e-06,447.5538133
"yf_sole",2009,107512.084,1.87581363416382e-06,10751.2084
"fh_sole",2009,19535.353,1.87581363416382e-06,1953.5353
"nr_sole",2009,48145.333,1.87581363416382e-06,4814.5333
"ak_plaice",2009,13943.64,1.87581363416382e-06,1394.364
"oth_flatfish",2009,2132.964,1.87581363416382e-06,213.2964
"ak_skate",2009,15669.04827,1.87581363416382e-06,1566.904827
"oth_skate",2009,3720.951734,1.87581363416382e-06,372.0951734
"sablefish_juv",2009,NA,1.87581363416382e-06,NA
"sablefish_adu",2009,916.018,1.87581363416382e-06,91.6018
"eelpouts",2009,46,1.87581363416382e-06,4.6
"deep_demersals",2009,2902,1.87581363416382e-06,290.2
"pac_ocean_perch",2009,622.654,1.87581363416382e-06,62.2654
"oth_rockfish",2009,207.957,1.87581363416382e-06,20.7957
"north_rockfish",2009,47.9,1.87581363416382e-06,4.79
"shortraker_rock",2009,68.861,1.87581363416382e-06,6.8861
"rougheye_rock",2009,12.64,1.87581363416382e-06,1.264
"atka",2009,244.398,1.87581363416382e-06,24.4398
"shallow_demersals",2009,357,1.87581363416382e-06,35.7
"lg_sculpins",2009,5779,1.87581363416382e-06,577.9
"octopus",2009,NA,1.87581363416382e-06,NA
"squids",2009,268.9,1.87581363416382e-06,26.89
"salmon_returning",2009,NA,1.87581363416382e-06,NA
"salmon_smolts",2009,NA,1.87581363416382e-06,NA
"mycto_bathy",2009,NA,1.87581363416382e-06,NA
"capelin",2009,NA,1.87581363416382e-06,NA
"sandlance",2009,NA,1.87581363416382e-06,NA
"oth_forage",2009,5,1.87581363416382e-06,0.5
"bairdi",2009,1420.5,1.87581363416382e-06,142.05
"king_crabs",2009,7678.137126,1.87581363416382e-06,767.8137126
"opilio",2009,23490,1.87581363416382e-06,2349
"pandalid",2009,1,1.87581363416382e-06,0.1
"ben_zooplankton",2009,2,1.87581363416382e-06,0.2
"snails_sea_stars",2009,1053.27172,1.87581363416382e-06,105.327172
"herb_echinoderms",2009,20.71597,1.87581363416382e-06,2.071597
"misc_crabs",2009,37.3858,1.87581363416382e-06,3.73858
"structural_epifauna",2009,570,1.87581363416382e-06,57
"infauna",2009,11,1.87581363416382e-06,1.1
"jellyfish",2009,8651,1.87581363416382e-06,865.1
"pel_zooplankton",2009,NA,1.87581363416382e-06,NA
"euphausiids",2009,NA,1.87581363416382e-06,NA
"copepods",2009,NA,1.87581363416382e-06,NA
"pelagic_microbes",2009,NA,1.87581363416382e-06,NA
"benthic_microbes",2009,NA,1.87581363416382e-06,NA
"lg_phytoplankton",2009,NA,1.87581363416382e-06,NA
"sm_phytoplankton",2009,NA,1.87581363416382e-06,NA
"discards_offal",2009,NA,1.87581363416382e-06,NA
"pelagic_detritus",2009,NA,1.87581363416382e-06,NA
"benthic_detritus",2009,NA,1.87581363416382e-06,NA
"outside",2010,NA,1.87581363416382e-06,NA
"transient_killers",2010,NA,1.87581363416382e-06,NA
"toothed_whales",2010,NA,1.87581363416382e-06,NA
"gray_whales",2010,NA,1.87581363416382e-06,NA
"baleen_whales",2010,NA,1.87581363416382e-06,NA
"pinnipeds",2010,NA,1.87581363416382e-06,NA
"walrus_bd_seals",2010,NA,1.87581363416382e-06,NA
"nf_seal_juv",2010,NA,1.87581363416382e-06,NA
"nf_seal_adu",2010,13.05,1.87581363416382e-06,1.305
"ice_seals",2010,NA,1.87581363416382e-06,NA
"oth_birds",2010,NA,1.87581363416382e-06,NA
"murres_puffins",2010,NA,1.87581363416382e-06,NA
"kittiwakes",2010,NA,1.87581363416382e-06,NA
"auklets",2010,NA,1.87581363416382e-06,NA
"fulmars",2010,NA,1.87581363416382e-06,NA
"albatross",2010,NA,1.87581363416382e-06,NA
"sharks",2010,61,1.87581363416382e-06,6.1
"pollock_juv",2010,NA,1.87581363416382e-06,NA
"pollock_adu",2010,810362.1188,1.87581363416382e-06,81036.21188
"pcod_juv",2010,NA,1.87581363416382e-06,NA
"pcod_adu",2010,142844.3612,1.87581363416382e-06,14284.43612
"herring",2010,26023.38503,1.87581363416382e-06,2602.338503
"arrowtooth_juv",2010,NA,1.87581363416382e-06,NA
"arrowtooth_adu",2010,14718.34123,1.87581363416382e-06,1471.834123
"kamchatka",2010,NA,1.87581363416382e-06,NA
"gr_turbot_juv",2010,NA,1.87581363416382e-06,NA
"gr_turbot_adu",2010,2267.841071,1.87581363416382e-06,226.7841071
"halibut_juv",2010,NA,1.87581363416382e-06,NA
"halibut_adu",2010,4579.71936,1.87581363416382e-06,457.971936
"yf_sole",2010,118623.8064,1.87581363416382e-06,11862.38064
"fh_sole",2010,20097.67057,1.87581363416382e-06,2009.767057
"nr_sole",2010,52628.51653,1.87581363416382e-06,5262.851653
"ak_plaice",2010,16164.47005,1.87581363416382e-06,1616.447005
"oth_flatfish",2010,2157.138347,1.87581363416382e-06,215.7138347
"ak_skate",2010,12620.1394,1.87581363416382e-06,1262.01394
"oth_skate",2010,3747.860604,1.87581363416382e-06,374.7860604
"sablefish_juv",2010,NA,1.87581363416382e-06,NA
"sablefish_adu",2010,751.7247058,1.87581363416382e-06,75.17247058
"eelpouts",2010,33,1.87581363416382e-06,3.3
"deep_demersals",2010,2797,1.87581363416382e-06,279.7
"pac_ocean_perch",2010,3547.429972,1.87581363416382e-06,354.7429972
"oth_rockfish",2010,268.2629448,1.87581363416382e-06,26.82629448
"north_rockfish",2010,299.3740771,1.87581363416382e-06,29.93740771
"shortraker_rock",2010,160.220117,1.87581363416382e-06,16.0220117
"rougheye_rock",2010,27.10781385,1.87581363416382e-06,2.710781385
"atka",2010,150.8630593,1.87581363416382e-06,15.08630593
"shallow_demersals",2010,96,1.87581363416382e-06,9.6
"lg_sculpins",2010,4127,1.87581363416382e-06,412.7
"octopus",2010,NA,1.87581363416382e-06,NA
"squids",2010,305.2860559,1.87581363416382e-06,30.52860559
"salmon_returning",2010,NA,1.87581363416382e-06,NA
"salmon_smolts",2010,NA,1.87581363416382e-06,NA
"mycto_bathy",2010,NA,1.87581363416382e-06,NA
"capelin",2010,1,1.87581363416382e-06,0.1
"sandlance",2010,NA,1.87581363416382e-06,NA
"oth_forage",2010,4,1.87581363416382e-06,0.4
"bairdi",2010,630.2,1.87581363416382e-06,63.02
"king_crabs",2010,7555.368591,1.87581363416382e-06,755.5368591
"opilio",2010,25380,1.87581363416382e-06,2538
"pandalid",2010,2,1.87581363416382e-06,0.2
"ben_zooplankton",2010,2,1.87581363416382e-06,0.2
"snails_sea_stars",2010,1289.89808,1.87581363416382e-06,128.989808
"herb_echinoderms",2010,14.37356,1.87581363416382e-06,1.437356
"misc_crabs",2010,48.72102,1.87581363416382e-06,4.872102
"structural_epifauna",2010,587,1.87581363416382e-06,58.7
"infauna",2010,6,1.87581363416382e-06,0.6
"jellyfish",2010,3216,1.87581363416382e-06,321.6
"pel_zooplankton",2010,NA,1.87581363416382e-06,NA
"euphausiids",2010,NA,1.87581363416382e-06,NA
"copepods",2010,NA,1.87581363416382e-06,NA
"pelagic_microbes",2010,NA,1.87581363416382e-06,NA
"benthic_microbes",2010,NA,1.87581363416382e-06,NA
"lg_phytoplankton",2010,NA,1.87581363416382e-06,NA
"sm_phytoplankton",2010,NA,1.87581363416382e-06,NA
"discards_offal",2010,NA,1.87581363416382e-06,NA
"pelagic_detritus",2010,NA,1.87581363416382e-06,NA
"benthic_detritus",2010,NA,1.87581363416382e-06,NA
"outside",2011,NA,1.87581363416382e-06,NA
"transient_killers",2011,NA,1.87581363416382e-06,NA
"toothed_whales",2011,NA,1.87581363416382e-06,NA
"gray_whales",2011,NA,1.87581363416382e-06,NA
"baleen_whales",2011,NA,1.87581363416382e-06,NA
"pinnipeds",2011,NA,1.87581363416382e-06,NA
"walrus_bd_seals",2011,NA,1.87581363416382e-06,NA
"nf_seal_juv",2011,NA,1.87581363416382e-06,NA
"nf_seal_adu",2011,13.29,1.87581363416382e-06,1.329
"ice_seals",2011,NA,1.87581363416382e-06,NA
"oth_birds",2011,NA,1.87581363416382e-06,NA
"murres_puffins",2011,NA,1.87581363416382e-06,NA
"kittiwakes",2011,NA,1.87581363416382e-06,NA
"auklets",2011,NA,1.87581363416382e-06,NA
"fulmars",2011,NA,1.87581363416382e-06,NA
"albatross",2011,NA,1.87581363416382e-06,NA
"sharks",2011,102.2569954,1.87581363416382e-06,10.22569954
"pollock_juv",2011,NA,1.87581363416382e-06,NA
"pollock_adu",2011,1199203.693,1.87581363416382e-06,119920.3693
"pcod_juv",2011,NA,1.87581363416382e-06,NA
"pcod_adu",2011,209200.7557,1.87581363416382e-06,20920.07557
"herring",2011,22778.66191,1.87581363416382e-06,2277.866191
"arrowtooth_juv",2011,NA,1.87581363416382e-06,NA
"arrowtooth_adu",2011,17221.34763,1.87581363416382e-06,1722.134763
"kamchatka",2011,4527.998689,1.87581363416382e-06,452.7998689
"gr_turbot_juv",2011,NA,1.87581363416382e-06,NA
"gr_turbot_adu",2011,3136.073675,1.87581363416382e-06,313.6073675
"halibut_juv",2011,NA,1.87581363416382e-06,NA
"halibut_adu",2011,4000.560747,1.87581363416382e-06,400.0560747
"yf_sole",2011,151154.7791,1.87581363416382e-06,15115.47791
"fh_sole",2011,13549.86611,1.87581363416382e-06,1354.986611
"nr_sole",2011,60255.20965,1.87581363416382e-06,6025.520965
"ak_plaice",2011,23655.19212,1.87581363416382e-06,2365.519212
"oth_flatfish",2011,3119.180788,1.87581363416382e-06,311.9180788
"ak_skate",2011,17778.98902,1.87581363416382e-06,1777.898902
"oth_skate",2011,4768.380119,1.87581363416382e-06,476.8380119
"sablefish_juv",2011,NA,1.87581363416382e-06,NA
"sablefish_adu",2011,706.9008817,1.87581363416382e-06,70.69008817
"eelpouts",2011,69.02377792,1.87581363416382e-06,6.902377792
"deep_demersals",2011,3483.957744,1.87581363416382e-06,348.3957744
"pac_ocean_perch",2011,5600.018737,1.87581363416382e-06,560.0018737
"oth_rockfish",2011,328.4476925,1.87581363416382e-06,32.84476925
"north_rockfish",2011,196.7311171,1.87581363416382e-06,19.67311171
"shortraker_rock",2011,112.816733,1.87581363416382e-06,11.2816733
